"","YearDecimal","Latitude30value","Latitude30uncertainty","Latitude33value","Latitude33uncertainty","Latitude37value","Latitude37uncertainty","Latitude41value","Latitude41uncertainty","Latitude44value","Latitude44uncertainty","Latitude49value","Latitude49uncertainty","Latitude53value","Latitude53uncertainty","Latitude58value","Latitude58uncertainty","Latitude64value","Latitude64uncertainty","Latitude72value","Latitude72uncertainty","Latitude90value","Latitude90uncertainty"
"546",1990.354167,358.877,0.205,358.946,0.254,359.034,0.31,359.181,0.36,359.401,0.39,359.669,0.381,359.947,0.335,360.204,0.27,360.425,0.219,360.605,0.193,360.745,0.182
"547",1990.375,358.561,0.219,358.536,0.255,358.534,0.291,358.608,0.318,358.783,0.327,359.044,0.309,359.357,0.269,359.686,0.229,359.998,0.211,360.271,0.209,360.491,0.205
"548",1990.395833,358.07,0.223,357.926,0.24,357.81,0.251,357.787,0.25,357.899,0.235,358.146,0.207,358.497,0.181,358.91,0.182,359.332,0.207,359.717,0.226,360.035,0.229
"549",1990.416667,357.434,0.23,357.133,0.225,356.857,0.204,356.693,0.167,356.71,0.124,356.931,0.104,357.328,0.138,357.842,0.194,358.392,0.238,358.902,0.258,359.323,0.26
"550",1990.4375,356.739,0.262,356.312,0.242,355.902,0.204,355.612,0.159,355.525,0.13,355.68,0.138,356.06,0.179,356.603,0.227,357.213,0.263,357.793,0.283,358.281,0.294
"551",1990.458333,355.996,0.308,355.441,0.283,354.889,0.242,354.452,0.207,354.229,0.203,354.28,0.223,354.601,0.251,355.131,0.274,355.763,0.296,356.384,0.316,356.914,0.338
"552",1990.479167,355.235,0.343,354.563,0.317,353.868,0.281,353.272,0.265,352.892,0.284,352.804,0.311,353.026,0.323,353.499,0.324,354.111,0.331,354.735,0.352,355.279,0.385
"553",1990.5,354.483,0.344,353.712,0.317,352.886,0.295,352.13,0.309,351.578,0.352,351.328,0.385,351.415,0.388,351.793,0.369,352.346,0.362,352.939,0.385,353.469,0.427
"554",1990.520833,353.741,0.309,352.898,0.28,351.961,0.281,351.06,0.338,350.339,0.41,349.918,0.452,349.851,0.444,350.107,0.408,350.572,0.387,351.108,0.407,351.599,0.454
"555",1990.541667,353.007,0.265,352.119,0.24,351.102,0.276,350.082,0.371,349.212,0.468,348.63,0.515,348.411,0.497,348.536,0.441,348.898,0.402,349.359,0.414,349.797,0.46
"556",1990.5625,352.291,0.263,351.388,0.262,350.325,0.319,349.221,0.429,348.235,0.532,347.519,0.578,347.164,0.549,347.166,0.472,347.426,0.408,347.807,0.405,348.184,0.446
"557",1990.583333,351.6,0.319,350.711,0.339,349.64,0.389,348.5,0.477,347.447,0.565,346.642,0.602,346.186,0.564,346.085,0.475,346.251,0.396,346.552,0.378,346.863,0.411
"558",1990.604167,350.959,0.375,350.106,0.406,349.066,0.439,347.939,0.493,346.877,0.555,346.036,0.577,345.523,0.536,345.349,0.446,345.436,0.362,345.661,0.334,345.907,0.358
"559",1990.625,350.409,0.383,349.609,0.417,348.63,0.439,347.56,0.472,346.54,0.514,345.716,0.528,345.191,0.488,344.978,0.402,345.008,0.317,345.17,0.279,345.358,0.292
"560",1990.645833,350.029,0.33,349.288,0.361,348.389,0.381,347.41,0.411,346.473,0.448,345.711,0.461,345.213,0.426,344.991,0.351,344.985,0.269,345.095,0.222,345.231,0.221
"561",1990.666667,349.822,0.232,349.169,0.257,348.382,0.284,347.528,0.325,346.712,0.369,346.044,0.388,345.6,0.362,345.388,0.299,345.355,0.223,345.421,0.166,345.509,0.15
"562",1990.6875,349.838,0.142,349.289,0.155,348.636,0.193,347.933,0.251,347.265,0.303,346.715,0.326,346.342,0.309,346.15,0.255,346.096,0.186,346.117,0.126,346.156,0.097
"563",1990.708333,350.089,0.145,349.663,0.13,349.165,0.157,348.636,0.208,348.134,0.255,347.716,0.274,347.418,0.259,347.243,0.214,347.161,0.156,347.131,0.109,347.117,0.094
"564",1990.729167,350.576,0.197,350.29,0.162,349.96,0.159,349.613,0.185,349.279,0.213,348.988,0.221,348.756,0.203,348.585,0.166,348.463,0.129,348.372,0.114,348.299,0.126
"565",1990.75,351.261,0.25,351.192,0.194,351.108,0.163,351.009,0.169,350.882,0.189,350.713,0.198,350.504,0.186,350.267,0.158,350.025,0.133,349.802,0.133,349.615,0.156
"566",1990.770833,352.05,0.282,352.138,0.214,352.227,0.175,352.299,0.185,352.318,0.215,352.247,0.233,352.074,0.225,351.814,0.193,351.512,0.158,351.216,0.147,350.964,0.166
"567",1990.791667,352.797,0.329,352.956,0.269,353.126,0.228,353.299,0.216,353.438,0.227,353.487,0.243,353.404,0.244,353.19,0.221,352.89,0.185,352.572,0.159,352.289,0.162
"568",1990.8125,353.599,0.377,353.879,0.335,354.166,0.302,354.444,0.292,354.665,0.31,354.766,0.338,354.699,0.343,354.469,0.311,354.134,0.249,353.776,0.185,353.461,0.154
"569",1990.833333,354.334,0.406,354.716,0.378,355.101,0.354,355.462,0.353,355.745,0.391,355.881,0.439,355.819,0.454,355.571,0.412,355.205,0.325,354.816,0.226,354.476,0.154
"570",1990.854167,354.952,0.393,355.411,0.374,355.876,0.358,356.308,0.377,356.644,0.442,356.81,0.513,356.756,0.537,356.496,0.49,356.109,0.386,355.698,0.263,355.342,0.168
"571",1990.875,355.433,0.335,355.945,0.317,356.47,0.312,356.963,0.355,357.351,0.446,357.554,0.533,357.52,0.564,357.265,0.518,356.874,0.411,356.458,0.286,356.097,0.187
"572",1990.895833,355.78,0.253,356.32,0.235,356.889,0.241,357.434,0.303,357.878,0.404,358.129,0.494,358.134,0.528,357.908,0.489,357.54,0.394,357.141,0.282,356.795,0.194
"573",1990.916667,356.012,0.185,356.561,0.173,357.157,0.187,357.748,0.249,358.246,0.342,358.558,0.422,358.622,0.454,358.454,0.425,358.14,0.349,357.788,0.257,357.483,0.184
"574",1990.9375,356.178,0.164,356.72,0.164,357.327,0.18,357.948,0.23,358.494,0.304,358.867,0.37,359.006,0.397,358.922,0.372,358.694,0.308,358.422,0.232,358.187,0.17
"575",1990.958333,356.321,0.173,356.846,0.18,357.451,0.198,358.084,0.249,358.662,0.323,359.089,0.387,359.308,0.408,359.324,0.377,359.207,0.312,359.043,0.24,358.902,0.188
"576",1990.979167,356.477,0.166,356.982,0.175,357.572,0.204,358.198,0.274,358.787,0.367,359.254,0.441,359.546,0.461,359.668,0.424,359.673,0.355,359.632,0.288,359.601,0.251
"577",1991,356.737,0.117,357.264,0.116,357.873,0.163,358.513,0.263,359.116,0.377,359.62,0.46,359.986,0.482,360.222,0.446,360.36,0.388,360.44,0.348,360.496,0.341
"578",1991.020833,356.978,0.089,357.446,0.082,357.99,0.146,358.575,0.257,359.154,0.372,359.677,0.452,360.11,0.474,360.449,0.446,360.709,0.405,360.908,0.389,361.065,0.402
"579",1991.041667,357.213,0.089,357.632,0.084,358.113,0.138,358.639,0.234,359.183,0.333,359.71,0.402,360.19,0.421,360.608,0.405,360.961,0.389,361.251,0.401,361.484,0.43
"580",1991.0625,357.451,0.132,357.819,0.128,358.235,0.15,358.701,0.209,359.209,0.279,359.735,0.328,360.245,0.342,360.715,0.336,361.128,0.342,361.473,0.374,361.75,0.414
"581",1991.083333,357.691,0.18,358.008,0.177,358.364,0.175,358.777,0.195,359.255,0.231,359.777,0.257,360.304,0.261,360.799,0.258,361.235,0.276,361.596,0.314,361.884,0.357
"582",1991.104167,357.925,0.215,358.201,0.21,358.511,0.197,358.888,0.193,359.347,0.202,359.865,0.21,360.395,0.202,360.889,0.191,361.315,0.201,361.659,0.234,361.927,0.27
"583",1991.125,358.161,0.225,358.414,0.221,358.703,0.204,359.064,0.191,359.515,0.191,360.027,0.191,360.544,0.177,361.013,0.151,361.4,0.138,361.7,0.15,361.926,0.173
"584",1991.145833,358.417,0.21,358.671,0.205,358.963,0.19,359.328,0.181,359.776,0.185,360.274,0.185,360.76,0.171,361.181,0.137,361.51,0.103,361.75,0.087,361.922,0.096
"585",1991.166667,358.716,0.173,358.998,0.165,359.316,0.155,359.697,0.159,360.14,0.174,360.608,0.183,361.041,0.172,361.394,0.139,361.65,0.099,361.821,0.07,361.936,0.065
"586",1991.1875,359.063,0.138,359.394,0.121,359.757,0.116,360.16,0.134,360.591,0.163,361.013,0.182,361.374,0.176,361.641,0.147,361.813,0.109,361.912,0.081,361.97,0.074
"587",1991.208333,359.455,0.127,359.844,0.105,360.257,0.1,360.682,0.126,361.095,0.162,361.458,0.187,361.733,0.187,361.905,0.163,361.988,0.126,362.013,0.097,362.015,0.087
"588",1991.229167,359.873,0.141,360.313,0.127,360.767,0.119,361.206,0.139,361.595,0.176,361.897,0.206,362.086,0.211,362.164,0.189,362.159,0.15,362.111,0.116,362.058,0.102
"589",1991.25,360.278,0.156,360.746,0.15,361.219,0.145,361.659,0.164,362.025,0.207,362.277,0.244,362.397,0.253,362.394,0.229,362.31,0.184,362.195,0.142,362.089,0.122
"590",1991.270833,360.623,0.16,361.081,0.158,361.545,0.161,361.973,0.196,362.323,0.255,362.551,0.303,362.631,0.315,362.575,0.283,362.432,0.225,362.259,0.169,362.104,0.142
"591",1991.291667,360.866,0.159,361.277,0.154,361.698,0.172,362.102,0.235,362.448,0.32,362.682,0.381,362.761,0.393,362.689,0.35,362.512,0.271,362.299,0.193,362.105,0.154
"592",1991.3125,360.979,0.174,361.308,0.16,361.662,0.191,362.032,0.282,362.385,0.39,362.654,0.466,362.77,0.477,362.717,0.418,362.54,0.315,362.31,0.212,362.092,0.157
"593",1991.333333,360.936,0.205,361.166,0.185,361.441,0.219,361.776,0.326,362.144,0.451,362.464,0.537,362.644,0.545,362.644,0.473,362.499,0.35,362.281,0.225,362.062,0.152
"594",1991.354167,360.744,0.237,360.876,0.215,361.075,0.241,361.373,0.349,361.752,0.48,362.122,0.569,362.372,0.574,362.443,0.494,362.359,0.361,362.186,0.227,361.998,0.148
"595",1991.375,360.433,0.256,360.484,0.234,360.617,0.247,360.873,0.337,361.242,0.457,361.634,0.54,361.936,0.543,362.082,0.466,362.081,0.34,361.987,0.218,361.863,0.152
"596",1991.395833,360.026,0.255,360.021,0.237,360.099,0.23,360.303,0.286,360.625,0.378,360.994,0.444,361.314,0.447,361.524,0.385,361.621,0.289,361.635,0.204,361.609,0.169
"597",1991.416667,359.537,0.238,359.497,0.228,359.527,0.205,359.656,0.209,359.887,0.251,360.177,0.29,360.47,0.296,360.725,0.268,360.926,0.23,361.071,0.207,361.17,0.204
"598",1991.4375,358.984,0.211,358.916,0.217,358.885,0.194,358.908,0.156,358.996,0.133,359.153,0.137,359.376,0.16,359.653,0.19,359.955,0.22,360.242,0.24,360.483,0.249
"599",1991.458333,358.387,0.192,358.259,0.216,358.11,0.219,357.947,0.21,357.806,0.205,357.756,0.21,357.868,0.224,358.163,0.244,358.592,0.267,359.06,0.285,359.481,0.293
"600",1991.479167,357.735,0.191,357.562,0.219,357.322,0.236,357.01,0.255,356.68,0.289,356.444,0.328,356.425,0.35,356.674,0.354,357.136,0.345,357.685,0.333,358.198,0.324
"601",1991.5,357.022,0.212,356.766,0.225,356.396,0.248,355.91,0.307,355.38,0.397,354.959,0.474,354.809,0.503,354.998,0.481,355.466,0.426,356.061,0.369,356.629,0.333
"602",1991.520833,356.237,0.247,355.869,0.239,355.345,0.261,354.677,0.361,353.96,0.501,353.377,0.612,353.108,0.649,353.229,0.602,353.67,0.499,354.264,0.388,354.839,0.317
"603",1991.541667,355.383,0.287,354.886,0.257,354.207,0.276,353.375,0.412,352.51,0.595,351.805,0.736,351.441,0.777,351.486,0.706,351.866,0.558,352.407,0.394,352.936,0.279
"604",1991.5625,354.472,0.324,353.854,0.276,353.044,0.293,352.095,0.457,351.14,0.673,350.366,0.834,349.935,0.877,349.901,0.787,350.185,0.603,350.626,0.391,351.062,0.229
"605",1991.583333,353.541,0.361,352.831,0.299,351.942,0.311,350.944,0.489,349.969,0.722,349.182,0.895,348.712,0.937,348.594,0.834,348.757,0.626,349.061,0.385,349.368,0.185
"606",1991.604167,352.664,0.392,351.912,0.323,351.011,0.325,350.038,0.495,349.11,0.724,348.356,0.893,347.87,0.932,347.67,0.825,347.696,0.615,347.842,0.37,348.004,0.165
"607",1991.625,351.894,0.428,351.156,0.358,350.31,0.339,349.429,0.473,348.604,0.674,347.923,0.825,347.443,0.856,347.172,0.757,347.067,0.565,347.061,0.346,347.082,0.167
"608",1991.645833,351.295,0.459,350.622,0.394,349.885,0.351,349.145,0.424,348.46,0.572,347.877,0.691,347.426,0.715,347.105,0.632,346.896,0.476,346.764,0.304,346.67,0.173
"609",1991.666667,350.926,0.467,350.354,0.411,349.759,0.347,349.184,0.354,348.654,0.434,348.186,0.509,347.784,0.523,347.448,0.464,347.177,0.357,346.963,0.243,346.795,0.165
"610",1991.6875,350.834,0.432,350.385,0.392,349.941,0.323,349.526,0.275,349.146,0.278,348.791,0.303,348.455,0.307,348.139,0.276,347.852,0.222,347.606,0.169,347.405,0.136
"611",1991.708333,351.023,0.38,350.701,0.35,350.395,0.285,350.12,0.208,349.868,0.145,349.621,0.114,349.365,0.107,349.1,0.104,348.84,0.101,348.605,0.097,348.408,0.094
"612",1991.729167,351.451,0.321,351.252,0.301,351.066,0.248,350.904,0.181,350.76,0.126,350.613,0.101,350.446,0.097,350.254,0.093,350.05,0.084,349.854,0.075,349.685,0.074
"613",1991.75,352.063,0.29,351.974,0.28,351.884,0.246,351.81,0.212,351.753,0.203,351.698,0.213,351.624,0.213,351.519,0.192,351.385,0.155,351.242,0.123,351.108,0.115
"614",1991.770833,352.791,0.306,352.792,0.304,352.775,0.283,352.766,0.266,352.783,0.275,352.815,0.293,352.835,0.29,352.816,0.259,352.754,0.214,352.661,0.18,352.558,0.173
"615",1991.791667,353.539,0.336,353.611,0.339,353.65,0.323,353.697,0.313,353.784,0.325,353.902,0.344,354.014,0.339,354.078,0.302,354.078,0.254,354.025,0.224,353.945,0.221
"616",1991.8125,354.23,0.34,354.306,0.343,354.328,0.325,354.358,0.306,354.457,0.307,354.632,0.323,354.839,0.322,355.018,0.296,355.134,0.262,355.181,0.243,355.179,0.244
"617",1991.833333,354.83,0.305,354.93,0.315,354.984,0.316,355.071,0.332,355.255,0.376,355.533,0.419,355.836,0.425,356.086,0.383,356.242,0.315,356.306,0.259,356.307,0.24
"618",1991.854167,355.32,0.253,355.417,0.273,355.489,0.298,355.625,0.353,355.894,0.434,356.276,0.501,356.677,0.512,357.001,0.457,357.202,0.358,357.288,0.262,357.3,0.21
"619",1991.875,355.709,0.225,355.78,0.252,355.849,0.292,356.021,0.371,356.364,0.473,356.844,0.553,357.344,0.568,357.751,0.503,358.013,0.384,358.141,0.256,358.183,0.172
"620",1991.895833,356.039,0.249,356.066,0.272,356.112,0.308,356.298,0.383,356.695,0.488,357.258,0.571,357.853,0.586,358.351,0.518,358.692,0.391,358.887,0.251,358.982,0.15
"621",1991.916667,356.358,0.296,356.332,0.312,356.343,0.332,356.522,0.389,356.947,0.481,357.569,0.557,358.244,0.569,358.833,0.502,359.266,0.381,359.544,0.253,359.711,0.173
"622",1991.9375,356.69,0.33,356.626,0.34,356.603,0.347,356.765,0.384,357.196,0.458,357.849,0.522,358.579,0.53,359.244,0.469,359.764,0.364,360.129,0.267,360.371,0.227
"623",1991.958333,357.056,0.331,356.976,0.339,356.938,0.341,357.085,0.365,357.504,0.423,358.158,0.475,358.911,0.48,359.621,0.428,360.204,0.347,360.638,0.289,360.945,0.285
"624",1991.979167,357.463,0.301,357.404,0.309,357.376,0.312,357.516,0.333,357.913,0.382,358.538,0.425,359.271,0.429,359.982,0.388,360.589,0.335,361.06,0.312,361.407,0.335
"625",1992,357.937,0.296,358.027,0.34,358.148,0.37,358.39,0.379,358.793,0.388,359.323,0.399,359.896,0.394,360.434,0.365,360.892,0.33,361.257,0.32,361.539,0.341
"626",1992.020833,358.378,0.238,358.53,0.278,358.689,0.309,358.928,0.325,359.287,0.339,359.744,0.356,360.238,0.359,360.708,0.344,361.12,0.328,361.459,0.331,361.728,0.357
"627",1992.041667,358.776,0.14,358.997,0.15,359.206,0.193,359.453,0.261,359.771,0.327,360.153,0.365,360.556,0.366,360.941,0.342,361.284,0.325,361.573,0.335,361.809,0.363
"628",1992.0625,359.11,0.167,359.42,0.199,359.714,0.249,360.009,0.312,360.317,0.369,360.625,0.395,360.915,0.38,361.178,0.341,361.414,0.311,361.621,0.317,361.802,0.346
"629",1992.083333,359.311,0.21,359.63,0.251,359.927,0.296,360.214,0.347,360.501,0.394,360.779,0.415,361.034,0.394,361.261,0.346,361.463,0.304,361.641,0.297,361.797,0.32
"630",1992.104167,359.461,0.236,359.776,0.283,360.069,0.325,360.345,0.371,360.615,0.414,360.872,0.431,361.106,0.407,361.314,0.349,361.499,0.293,361.663,0.272,361.806,0.288
"631",1992.125,359.584,0.234,359.888,0.282,360.169,0.327,360.432,0.378,360.687,0.425,360.932,0.444,361.159,0.418,361.366,0.353,361.552,0.282,361.718,0.246,361.862,0.256
"632",1992.145833,359.702,0.211,359.991,0.257,360.258,0.309,360.509,0.373,360.754,0.431,360.995,0.455,361.227,0.428,361.446,0.357,361.648,0.273,361.828,0.222,361.981,0.225
"633",1992.166667,359.834,0.181,360.11,0.223,360.367,0.285,360.61,0.363,360.852,0.432,361.096,0.461,361.339,0.434,361.575,0.359,361.796,0.266,361.991,0.202,362.155,0.2
"634",1992.1875,359.996,0.158,360.265,0.194,360.518,0.264,360.761,0.35,361.006,0.424,361.257,0.456,361.511,0.43,361.759,0.353,361.99,0.257,362.192,0.186,362.359,0.18
"635",1992.208333,360.184,0.147,360.446,0.175,360.697,0.24,360.946,0.326,361.202,0.399,361.466,0.431,361.731,0.407,361.984,0.336,362.211,0.243,362.404,0.172,362.56,0.162
"636",1992.229167,360.402,0.141,360.66,0.154,360.913,0.213,361.173,0.294,361.444,0.365,361.719,0.397,361.985,0.377,362.226,0.312,362.432,0.227,362.597,0.158,362.725,0.145
"637",1992.25,360.634,0.14,360.885,0.135,361.14,0.184,361.41,0.263,361.694,0.332,361.976,0.365,362.234,0.35,362.451,0.292,362.619,0.213,362.742,0.146,362.831,0.126
"638",1992.270833,360.856,0.16,361.091,0.142,361.34,0.176,361.615,0.248,361.908,0.315,362.192,0.349,362.437,0.338,362.623,0.284,362.749,0.208,362.827,0.137,362.875,0.106
"639",1992.291667,361.03,0.202,361.236,0.189,361.468,0.208,361.74,0.265,362.037,0.326,362.32,0.36,362.553,0.349,362.714,0.294,362.807,0.213,362.851,0.133,362.869,0.084
"640",1992.3125,361.118,0.258,361.281,0.253,361.484,0.265,361.743,0.308,362.038,0.363,362.323,0.394,362.553,0.38,362.706,0.318,362.789,0.227,362.822,0.134,362.832,0.068
"641",1992.333333,361.088,0.31,361.194,0.314,361.356,0.324,361.594,0.357,361.884,0.406,362.173,0.434,362.415,0.415,362.586,0.346,362.69,0.246,362.746,0.147,362.779,0.084
"642",1992.354167,360.912,0.35,360.956,0.362,361.071,0.368,361.283,0.394,361.565,0.436,361.865,0.459,362.135,0.434,362.35,0.361,362.509,0.261,362.622,0.172,362.706,0.135
"643",1992.375,360.569,0.37,360.551,0.387,360.621,0.388,360.804,0.403,361.077,0.432,361.393,0.446,361.706,0.417,361.988,0.347,362.229,0.262,362.427,0.205,362.587,0.199
"644",1992.395833,360.073,0.374,359.999,0.393,360.023,0.386,360.17,0.377,360.427,0.38,360.754,0.377,361.113,0.346,361.474,0.292,361.813,0.246,362.114,0.237,362.364,0.259
"645",1992.416667,359.468,0.373,359.342,0.391,359.313,0.372,359.411,0.33,359.631,0.29,359.952,0.255,360.345,0.223,360.779,0.208,361.217,0.225,361.62,0.265,361.961,0.305
"646",1992.4375,358.799,0.368,358.623,0.389,358.53,0.363,358.551,0.297,358.702,0.212,358.984,0.135,359.383,0.112,359.867,0.163,360.384,0.231,360.875,0.288,361.293,0.328
"647",1992.458333,358.107,0.357,357.879,0.384,357.702,0.367,357.611,0.315,357.649,0.256,357.846,0.223,358.208,0.225,358.705,0.25,359.27,0.279,359.819,0.305,360.291,0.327
"648",1992.479167,357.423,0.337,357.134,0.375,356.846,0.384,356.605,0.382,356.483,0.391,356.545,0.407,356.822,0.408,357.285,0.386,357.854,0.349,358.425,0.316,358.919,0.304
"649",1992.5,356.76,0.312,356.394,0.36,355.97,0.403,355.544,0.458,355.222,0.524,355.105,0.568,355.249,0.562,355.631,0.503,356.159,0.411,356.712,0.319,357.194,0.265
"650",1992.520833,356.099,0.282,355.642,0.337,355.064,0.408,354.436,0.507,353.892,0.609,353.571,0.669,353.549,0.657,353.812,0.573,354.26,0.443,354.76,0.31,355.201,0.221
"651",1992.541667,355.41,0.265,354.851,0.316,354.117,0.397,353.292,0.515,352.534,0.632,352.009,0.696,351.812,0.68,351.934,0.584,352.276,0.439,352.695,0.287,353.074,0.178
"652",1992.5625,354.675,0.291,354.012,0.333,353.139,0.396,352.15,0.493,351.215,0.595,350.515,0.651,350.156,0.631,350.136,0.538,350.358,0.397,350.681,0.251,350.983,0.143
"653",1992.583333,353.89,0.381,353.136,0.421,352.161,0.445,351.064,0.479,350.016,0.527,349.194,0.554,348.708,0.529,348.561,0.447,348.666,0.33,348.888,0.208,349.109,0.121
"654",1992.604167,353.079,0.511,352.26,0.557,351.235,0.549,350.102,0.509,349.017,0.474,348.141,0.447,347.578,0.409,347.336,0.342,347.339,0.256,347.468,0.17,347.612,0.113
"655",1992.625,352.305,0.637,351.459,0.693,350.442,0.669,349.346,0.583,348.303,0.479,347.446,0.394,346.864,0.33,346.566,0.27,346.492,0.206,346.541,0.148,346.617,0.113
"656",1992.645833,351.667,0.726,350.837,0.788,349.882,0.76,348.887,0.659,347.95,0.532,347.172,0.423,346.62,0.343,346.304,0.274,346.178,0.206,346.164,0.146,346.183,0.113
"657",1992.666667,351.24,0.761,350.474,0.822,349.633,0.796,348.785,0.703,347.999,0.588,347.339,0.491,346.85,0.411,346.541,0.329,346.38,0.24,346.315,0.157,346.286,0.109
"658",1992.6875,351.088,0.733,350.434,0.786,349.746,0.765,349.077,0.694,348.464,0.612,347.938,0.542,347.526,0.471,347.233,0.381,347.045,0.273,346.931,0.17,346.855,0.105
"659",1992.708333,351.244,0.649,350.741,0.687,350.231,0.674,349.751,0.634,349.31,0.596,348.914,0.56,348.572,0.503,348.291,0.412,348.071,0.295,347.907,0.181,347.783,0.109
"660",1992.729167,351.694,0.53,351.368,0.547,351.045,0.545,350.746,0.542,350.46,0.55,350.173,0.547,349.883,0.507,349.6,0.42,349.34,0.304,349.119,0.189,348.943,0.12
"661",1992.75,352.364,0.408,352.227,0.401,352.091,0.407,351.959,0.441,351.805,0.488,351.602,0.513,351.342,0.488,351.04,0.41,350.73,0.3,350.447,0.193,350.215,0.133
"662",1992.770833,352.884,0.199,352.998,0.221,353.115,0.275,353.199,0.35,353.201,0.419,353.083,0.453,352.842,0.434,352.508,0.365,352.137,0.271,351.788,0.181,351.502,0.133
"663",1992.791667,353.723,0.157,354.001,0.161,354.269,0.215,354.477,0.303,354.566,0.384,354.495,0.427,354.258,0.416,353.895,0.355,353.474,0.266,353.071,0.18,352.739,0.132
"664",1992.8125,354.529,0.204,354.931,0.194,355.314,0.219,355.618,0.29,355.776,0.366,355.744,0.41,355.518,0.402,355.141,0.345,354.693,0.258,354.259,0.173,353.9,0.123
"665",1992.833333,355.244,0.263,355.727,0.248,356.187,0.248,356.559,0.293,356.772,0.358,356.781,0.398,356.582,0.389,356.219,0.333,355.778,0.248,355.346,0.161,354.989,0.109
"666",1992.854167,355.846,0.308,356.365,0.291,356.865,0.276,357.278,0.3,357.537,0.35,357.593,0.384,357.443,0.374,357.131,0.318,356.736,0.233,356.346,0.146,356.023,0.09
"667",1992.875,356.338,0.334,356.856,0.318,357.362,0.295,357.794,0.302,358.089,0.34,358.2,0.367,358.123,0.355,357.895,0.299,357.588,0.216,357.28,0.128,357.025,0.068
"668",1992.895833,356.735,0.341,357.226,0.329,357.715,0.304,358.15,0.304,358.476,0.332,358.649,0.354,358.663,0.339,358.548,0.283,358.36,0.202,358.163,0.121,358.002,0.068
"669",1992.916667,357.063,0.331,357.514,0.326,357.974,0.309,358.403,0.313,358.755,0.341,358.993,0.359,359.107,0.34,359.116,0.282,359.064,0.206,358.995,0.141,358.943,0.119
"670",1992.9375,357.356,0.315,357.766,0.317,358.194,0.315,358.614,0.334,358.987,0.368,359.282,0.385,359.49,0.362,359.62,0.302,359.699,0.234,359.757,0.194,359.813,0.195
"671",1992.958333,357.638,0.292,358.016,0.306,358.42,0.322,358.829,0.359,359.216,0.404,359.556,0.421,359.838,0.394,360.066,0.333,360.255,0.277,360.419,0.26,360.568,0.278
"672",1992.979167,357.922,0.245,358.287,0.273,358.676,0.315,359.077,0.376,359.468,0.433,359.831,0.454,360.158,0.424,360.449,0.365,360.711,0.32,360.949,0.32,361.163,0.349
"673",1993,358.202,0.215,358.584,0.253,358.983,0.313,359.379,0.392,359.752,0.461,360.09,0.488,360.396,0.462,360.68,0.401,360.949,0.347,361.198,0.335,361.417,0.357
"674",1993.020833,358.545,0.188,358.929,0.235,359.318,0.309,359.694,0.4,360.041,0.475,360.353,0.503,360.638,0.475,360.907,0.412,361.17,0.357,361.417,0.345,361.637,0.367
"675",1993.041667,358.893,0.193,359.28,0.243,359.657,0.321,360.009,0.413,360.321,0.487,360.593,0.513,360.837,0.482,361.069,0.413,361.3,0.351,361.522,0.33,361.721,0.346
"676",1993.0625,359.225,0.234,359.61,0.283,359.973,0.351,360.297,0.432,360.572,0.497,360.801,0.518,360.999,0.482,361.186,0.407,361.374,0.333,361.558,0.297,361.725,0.3
"677",1993.083333,359.521,0.287,359.897,0.332,360.242,0.386,360.539,0.449,360.783,0.503,360.977,0.517,361.138,0.477,361.288,0.397,361.437,0.31,361.584,0.256,361.72,0.244
"678",1993.104167,359.76,0.323,360.119,0.364,360.445,0.405,360.723,0.454,360.948,0.496,361.126,0.505,361.271,0.464,361.402,0.382,361.529,0.289,361.652,0.218,361.765,0.191
"679",1993.125,359.934,0.328,360.27,0.363,360.579,0.394,360.848,0.433,361.073,0.471,361.257,0.479,361.411,0.44,361.547,0.361,361.674,0.267,361.792,0.19,361.895,0.152
